Rank | Question ID | Score | Subject | Flagged
 7747 | 5f69ec1f77d3f86e65edeff1 | 0.000 | unknown     | False
 7748 | 5f69ee8377d3f86e65edeff7 | 0.000 | unknown     | False
 7749 | 5f69ec1f77d3f86e65edefef | 0.000 | unknown     | False
 7750 | 5f69f07177d3f86e65edf003 | 0.000 | physics     | False
 7751 | 5f69f00077d3f86e65edefff | 0.000 | unknown     | False
 7752 | 5f69f91f77d3f86e65edf013 | 0.000 | unknown     | False
 7753 | 5f69fa7f77d3f86e65edf019 | 0.000 | unknown     | False
 7754 | 5f69fd7c77d3f86e65edf01f | 0.000 | unknown     | False
 7755 | 5f69fd7c77d3f86e65edf020 | 0.000 | unknown     | False
 7756 | 5f6a047377d3f86e65edf028 | 0.000 | unknown     | False
 7757 | 5f6a047377d3f86e65edf02b | 0.000 | unknown     | False
 7758 | 640984d6d75da74dc28c72a0 | 0.000 | chemistry   | False
 7759 | 5f6b62c877d3f86e65edf05b | 0.000 | unknown     | False
 7760 | 6409893dc74ca24dc85a07e4 | 0.000 | chemistry   | False
 7761 | 64099131d75da74dc28c7795 | 0.000 | unknown     | False
 7762 | 5f6bfbe677d3f86e65edf0ad | 0.000 | unknown     | False
 7763 | 5f6c0cc177d3f86e65edf0b9 | 0.000 | unknown     | False
 7764 | 5f6bfbe677d3f86e65edf0ae | 0.000 | unknown     | False
 7765 | 5f6c0f9077d3f86e65edf0bf | 0.000 | unknown     | False
 7766 | 5f6c146e77d3f86e65edf0c7 | 0.000 | unknown     | False
 7767 | 5f6c146e77d3f86e65edf0c8 | 0.000 | unknown     | False
 7768 | 5f6c146e77d3f86e65edf0c9 | 0.000 | unknown     | False
 7769 | 5f6c146e77d3f86e65edf0ca | 0.000 | unknown     | False
 7770 | 5f6c4fa777d3f86e65edf0ce | 0.000 | unknown     | False
 7771 | 5f6c567c77d3f86e65edf0d6 | 0.000 | unknown     | False
 7772 | 5f6c59af77d3f86e65edf0dc | 0.000 | unknown     | False
 7773 | 5f6c59af77d3f86e65edf0d9 | 0.000 | unknown     | False
 7774 | 5f6c5b3477d3f86e65edf0df | 0.000 | unknown     | False
 7775 | 5f6c5c5177d3f86e65edf0e3 | 0.000 | unknown     | False
 7776 | 5f6c4fa777d3f86e65edf0d1 | 0.000 | unknown     | False
 7777 | 5f6c5c5177d3f86e65edf0e5 | 0.000 | unknown     | False
 7778 | 5f6c5d9177d3f86e65edf0eb | 0.000 | unknown     | False
 7779 | 5f6c5c5177d3f86e65edf0e6 | 0.000 | unknown     | False
 7780 | 5f6c63c277d3f86e65edf0fc | 0.000 | unknown     | False
 7781 | 5f6c63c277d3f86e65edf0fd | 0.000 | unknown     | False
 7782 | 5f6c63c277d3f86e65edf0fb | 0.000 | unknown     | False
 7783 | 5f6c74c477d3f86e65edf10d | 0.000 | unknown     | False
 7784 | 5f6c76ff77d3f86e65edf113 | 0.000 | unknown     | False
 7785 | 5f775eecc88f3b2f3077fbec | 0.000 | unknown     | False
 7786 | 5f6c8a1177d3f86e65edf12b | 0.000 | mathematics | False
 7787 | 5f6c8bf277d3f86e65edf132 | 0.000 | unknown     | False
 7788 | 5f6c8d3d77d3f86e65edf138 | 0.000 | unknown     | False
 7789 | 5f6c927577d3f86e65edf144 | 0.000 | unknown     | False
 7790 | 5f6c927577d3f86e65edf145 | 0.000 | unknown     | False
 7791 | 5f6c934c77d3f86e65edf147 | 0.000 | unknown     | False
 7792 | 5f6c934c77d3f86e65edf148 | 0.000 | unknown     | False
 7793 | 5f6c98ba77d3f86e65edf151 | 0.000 | unknown     | False
 7794 | 5f6c996277d3f86e65edf158 | 0.000 | unknown     | False
 7795 | 5f6c9a1377d3f86e65edf15d | 0.000 | unknown     | False
 7796 | 5f6ce01a77d3f86e65edf169 | 0.000 | unknown     | False
 7797 | 5f7760f8c88f3b2f3077fbfd | 0.000 | unknown     | False
 7798 | 5f6d7bee77d3f86e65edf173 | 0.000 | unknown     | False
 7799 | 5f6d7bef77d3f86e65edf175 | 0.000 | unknown     | False
 7800 | 5f6d7bef77d3f86e65edf177 | 0.000 | unknown     | False
 7801 | 5f6d81f977d3f86e65edf178 | 0.000 | unknown     | False
 7802 | 5f6d81f977d3f86e65edf17b | 0.000 | unknown     | False
 7803 | 5f6ce90b77d3f86e65edf172 | 0.000 | unknown     | False
 7804 | 5f6d92af77d3f86e65edf187 | 0.000 | unknown     | False
 7805 | 5f6d955977d3f86e65edf18e | 0.000 | unknown     | False
 7806 | 5f6da27f77d3f86e65edf195 | 0.000 | unknown     | False
 7807 | 5f6da97677d3f86e65edf197 | 0.000 | unknown     | False
 7808 | 5f6dcd99957deb0e7e62ba51 | 0.000 | unknown     | False
 7809 | 5f6dcd9a957deb0e7e62ba55 | 0.000 | unknown     | False
 7810 | 62295df1b70e4b50e44f7ff9 | 0.000 | unknown     | False
 7811 | 5f6e9601957deb0e7e62ba92 | 0.000 | physics     | False
 7812 | 5f6ea0dc957deb0e7e62ba97 | 0.000 | unknown     | False
 7813 | 622d66231f1d6050de013d02 | 0.000 | unknown     | False
 7814 | 5f6ea47b957deb0e7e62ba9d | 0.000 | unknown     | False
 7815 | 5f6ea8f3957deb0e7e62baa2 | 0.000 | unknown     | False
 7816 | 5f6eaf0c957deb0e7e62baa8 | 0.000 | unknown     | False
 7817 | 622d6ae7b70e4b50e44fedee | 0.000 | unknown     | False
 7818 | 5f6eb905957deb0e7e62bab0 | 0.000 | physics     | False
 7819 | 5f6ec338957deb0e7e62babf | 0.000 | unknown     | False
 7820 | 622c491e1f1d6050de011f1d | 0.000 | physics     | False
 7821 | 5f6f28be957deb0e7e62bae7 | 0.000 | chemistry   | False
 7822 | 5f6f2cc5957deb0e7e62bafc | 0.000 | unknown     | False
 7823 | 5f70bac88c2f9935fc23bbe8 | 0.000 | physics     | False
 7824 | 622c5512b70e4b50e44fd170 | 0.000 | unknown     | False
 7825 | 5f736bf2e6dbfb158d5aa2d5 | 0.000 | unknown     | False
 7826 | 5f7197088c2f9935fc23bc34 | 0.000 | unknown     | False
 7827 | 5f71965a8c2f9935fc23bc2c | 0.000 | unknown     | False
 7828 | 5f71965a8c2f9935fc23bc2e | 0.000 | unknown     | False
 7829 | 5f7198858c2f9935fc23bc36 | 0.000 | unknown     | False
 7830 | 5f7199388c2f9935fc23bc3b | 0.000 | unknown     | False
 7831 | 622c64061f1d6050de01223a | 0.000 | chemistry   | False
 7832 | 622c6406b70e4b50e44fd34d | 0.000 | chemistry   | False
 7833 | 622d81feb70e4b50e44fee93 | 0.000 | mathematics | False
 7834 | 5f72ec6657790405764e86db | 0.000 | unknown     | False
 7835 | 5f72ec6757790405764e86dc | 0.000 | unknown     | False
 7836 | 622da1bcb70e4b50e44ff3dd | 0.000 | mathematics | False
 7837 | 5f731fc157790405764e8705 | 0.000 | unknown     | False
 7838 | 622c6f2eb70e4b50e44fd526 | 0.000 | physics     | False
 7839 | 5f744fd6518b8a17aee7996d | 0.000 | unknown     | False
 7840 | 5f73248957790405764e870c | 0.000 | unknown     | False
 7841 | 622da8ac1f1d6050de01431c | 0.000 | unknown     | False
 7842 | 622da8acb70e4b50e44ff40c | 0.000 | unknown     | False
 7843 | 622da8ac1f1d6050de01431e | 0.000 | unknown     | False
 7844 | 622da8ac1f1d6050de014320 | 0.000 | unknown     | False
 7845 | 5f73414757790405764e8736 | 0.000 | unknown     | False
 7846 | 5f73549de6dbfb158d5aa2ae | 0.000 | unknown     | False
 7847 | 5f73549ee6dbfb158d5aa2b0 | 0.000 | unknown     | False
 7848 | 622c840bb70e4b50e44fd813 | 0.000 | physics     | False
 7849 | 5f735675e6dbfb158d5aa2b8 | 0.000 | unknown     | False
 7850 | 5f736366e6dbfb158d5aa2cc | 0.000 | physics     | False
 7851 | 5f736bf2e6dbfb158d5aa2d6 | 0.000 | unknown     | False
 7852 | 5f736f12e6dbfb158d5aa2e4 | 0.000 | unknown     | False
 7853 | 622c8c811f1d6050de01296e | 0.000 | unknown     | False
 7854 | 622c8c81b70e4b50e44fd910 | 0.000 | unknown     | False
 7855 | 622c8c811f1d6050de012970 | 0.000 | unknown     | False
 7856 | 622c8c82b70e4b50e44fd912 | 0.000 | unknown     | False
 7857 | 5f7373d8e6dbfb158d5aa2fb | 0.000 | unknown     | False
 7858 | 5f757e7f518b8a17aee799ea | 0.000 | unknown     | False
 7859 | 622c8c821f1d6050de012972 | 0.000 | unknown     | False
 7860 | 5f738b39e6dbfb158d5aa31b | 0.000 | unknown     | False
 7861 | 5f738b39e6dbfb158d5aa31a | 0.000 | physics     | False
 7862 | 5f743e61518b8a17aee7995a | 0.000 | unknown     | False
 7863 | 622ca9ffb70e4b50e44fdd90 | 0.000 | mathematics | False
 7864 | 5f740638518b8a17aee79947 | 0.000 | unknown     | False
 7865 | 622ca9ff1f1d6050de012c80 | 0.000 | mathematics | False
 7866 | 5f762c0fe15e5728bb720a5e | 0.000 | unknown     | False
 7867 | 5f7485c0518b8a17aee79995 | 0.000 | unknown     | False
 7868 | 622caea11f1d6050de012ca6 | 0.000 | unknown     | False
 7869 | 622dab58b70e4b50e44ff41a | 0.000 | mathematics | False
 7870 | 5f754336518b8a17aee799c0 | 0.000 | unknown     | False
 7871 | 622cb0901f1d6050de012cbf | 0.000 | unknown     | False
 7872 | 5f76fc7dc88f3b2f3077fa8e | 0.000 | unknown     | False
 7873 | 5f76fd24c88f3b2f3077fa91 | 0.000 | unknown     | False
 7874 | 5f76fd24c88f3b2f3077fa94 | 0.000 | unknown     | False
 7875 | 5f76fddcc88f3b2f3077fa98 | 0.000 | unknown     | False
 7876 | 5f7706ebc88f3b2f3077fab7 | 0.000 | unknown     | False
 7877 | 5f762c0fe15e5728bb720a60 | 0.000 | unknown     | False
 7878 | 5f76327be15e5728bb720a6a | 0.000 | unknown     | False
 7879 | 5f7697d4e15e5728bb720a80 | 0.000 | unknown     | False
 7880 | 5f7697d4e15e5728bb720a81 | 0.000 | unknown     | False
 7881 | 5f7697d4e15e5728bb720a84 | 0.000 | unknown     | False
 7882 | 5f76a7a8e15e5728bb720a87 | 0.000 | unknown     | False
 7883 | 5f7697d4e15e5728bb720a83 | 0.000 | unknown     | False
 7884 | 5f76a7a8e15e5728bb720a85 | 0.000 | unknown     | False
 7885 | 5f76ae1de15e5728bb720a8f | 0.000 | unknown     | False
 7886 | 5f76a7a8e15e5728bb720a89 | 0.000 | unknown     | False
 7887 | 5f76ae1de15e5728bb720a90 | 0.000 | unknown     | False
 7888 | 5f770ba4c88f3b2f3077fad7 | 0.000 | unknown     | False
 7889 | 5f76a7a8e15e5728bb720a86 | 0.000 | unknown     | False
 7890 | 5f76ef79c88f3b2f3077fa4e | 0.000 | unknown     | False
 7891 | 5f76f314c88f3b2f3077fa54 | 0.000 | unknown     | False
 7892 | 5f76f629c88f3b2f3077fa5a | 0.000 | unknown     | False
 7893 | 5f76f6ddc88f3b2f3077fa5d | 0.000 | unknown     | False
 7894 | 5f76f86ec88f3b2f3077fa6a | 0.000 | unknown     | False
 7895 | 5f76fa1ac88f3b2f3077fa7c | 0.000 | unknown     | False
 7896 | 5f76fb02c88f3b2f3077fa81 | 0.000 | unknown     | False
 7897 | 5f76fb02c88f3b2f3077fa80 | 0.000 | unknown     | False
 7898 | 5f76fbd1c88f3b2f3077fa85 | 0.000 | unknown     | False
 7899 | 5f76fbd1c88f3b2f3077fa87 | 0.000 | unknown     | False
 7900 | 5f76fbd1c88f3b2f3077fa86 | 0.000 | unknown     | False
 7901 | 5f76fc7dc88f3b2f3077fa8c | 0.000 | unknown     | False
 7902 | 5f76fc7dc88f3b2f3077fa8d | 0.000 | unknown     | False
 7903 | 5f76fd24c88f3b2f3077fa90 | 0.000 | unknown     | False
 7904 | 5f76fddcc88f3b2f3077fa95 | 0.000 | unknown     | False
 7905 | 5f76fddcc88f3b2f3077fa96 | 0.000 | unknown     | False
 7906 | 5f76fddcc88f3b2f3077fa97 | 0.000 | unknown     | False
 7907 | 5f76fd24c88f3b2f3077fa93 | 0.000 | unknown     | False
 7908 | 5f7704f3c88f3b2f3077faa8 | 0.000 | unknown     | False
 7909 | 622ccf69b70e4b50e44fe1a2 | 0.000 | unknown     | False
 7910 | 622ccf69b70e4b50e44fe1a4 | 0.000 | mathematics | False
 7911 | 5f77052ec88f3b2f3077fab0 | 0.000 | unknown     | False
 7912 | 622cd1c8b70e4b50e44fe1b7 | 0.000 | mathematics | False
 7913 | 5f77060dc88f3b2f3077fab4 | 0.000 | unknown     | False
 7914 | 5f770917c88f3b2f3077fac6 | 0.000 | unknown     | False
 7915 | 5f770989c88f3b2f3077fac8 | 0.000 | unknown     | False
 7916 | 5f770ba4c88f3b2f3077fad4 | 0.000 | unknown     | False
 7917 | 622cd513b70e4b50e44fe28a | 0.000 | unknown     | False
 7918 | 5f7711b5c88f3b2f3077fafe | 0.000 | unknown     | False
 7919 | 5f7713c5c88f3b2f3077fb07 | 0.000 | unknown     | False
 7920 | 5f7713c5c88f3b2f3077fb06 | 0.000 | unknown     | False
 7921 | 5f771d30c88f3b2f3077fb17 | 0.000 | unknown     | False
 7922 | 5f771d30c88f3b2f3077fb19 | 0.000 | unknown     | False
 7923 | 5f772f15c88f3b2f3077fb2d | 0.000 | unknown     | False
 7924 | 5f772f45c88f3b2f3077fb35 | 0.000 | unknown     | False
 7925 | 5f7737cbc88f3b2f3077fb41 | 0.000 | unknown     | False
 7926 | 5f773b8ec88f3b2f3077fb4b | 0.000 | unknown     | False
 7927 | 5f773ce3c88f3b2f3077fb53 | 0.000 | unknown     | False
 7928 | 5f7740b9c88f3b2f3077fb6a | 0.000 | unknown     | False
 7929 | 5f774247c88f3b2f3077fb72 | 0.000 | unknown     | False
 7930 | 5f774371c88f3b2f3077fb78 | 0.000 | unknown     | False
 7931 | 5f77443bc88f3b2f3077fb7c | 0.000 | unknown     | False
 7932 | 5f774892c88f3b2f3077fb8c | 0.000 | unknown     | False
 7933 | 5f774960c88f3b2f3077fb8e | 0.000 | unknown     | False
 7934 | 5f774892c88f3b2f3077fb8d | 0.000 | unknown     | False
 7935 | 5f7749c7c88f3b2f3077fb94 | 0.000 | unknown     | False
 7936 | 5f7749c7c88f3b2f3077fb95 | 0.000 | unknown     | False
 7937 | 5f774961c88f3b2f3077fb91 | 0.000 | unknown     | False
 7938 | 5f7749c7c88f3b2f3077fb98 | 0.000 | unknown     | False
 7939 | 5f7749c7c88f3b2f3077fb97 | 0.000 | unknown     | False
 7940 | 5f774a7dc88f3b2f3077fb9d | 0.000 | unknown     | False
 7941 | 5f774a7dc88f3b2f3077fb9c | 0.000 | unknown     | False
 7942 | 5f774abdc88f3b2f3077fb9e | 0.000 | unknown     | False
 7943 | 5f774ee8c88f3b2f3077fbaf | 0.000 | unknown     | False
 7944 | 5f774ee8c88f3b2f3077fbad | 0.000 | unknown     | False
 7945 | 622cdc62b70e4b50e44fe3b2 | 0.000 | mathematics | False
 7946 | 5f774ee8c88f3b2f3077fbb0 | 0.000 | unknown     | False
 7947 | 5f7752acc88f3b2f3077fbbf | 0.000 | unknown     | False
 7948 | 5f775827c88f3b2f3077fbd5 | 0.000 | unknown     | False
 7949 | 5f775333c88f3b2f3077fbc3 | 0.000 | unknown     | False
 7950 | 622cde951f1d6050de013276 | 0.000 | unknown     | False
 7951 | 5f775f8ec88f3b2f3077fbef | 0.000 | unknown     | False
 7952 | 5f7752acc88f3b2f3077fbc0 | 0.000 | unknown     | False
 7953 | 5f775827c88f3b2f3077fbd7 | 0.000 | unknown     | False
 7954 | 5f775827c88f3b2f3077fbd4 | 0.000 | unknown     | False
 7955 | 5f775827c88f3b2f3077fbd6 | 0.000 | unknown     | False
 7956 | 622ce0c11f1d6050de013288 | 0.000 | unknown     | False
 7957 | 5f775b89c88f3b2f3077fbde | 0.000 | unknown     | False
 7958 | 5f775b89c88f3b2f3077fbdf | 0.000 | unknown     | False
 7959 | 5f775b89c88f3b2f3077fbe0 | 0.000 | unknown     | False
 7960 | 5f775b89c88f3b2f3077fbe1 | 0.000 | unknown     | False
 7961 | 5f775eecc88f3b2f3077fbeb | 0.000 | unknown     | False
 7962 | 5f775eebc88f3b2f3077fbe9 | 0.000 | unknown     | False
 7963 | 5f775eecc88f3b2f3077fbed | 0.000 | unknown     | False
 7964 | 5f775fa5c88f3b2f3077fbf3 | 0.000 | unknown     | False
 7965 | 5f7760f8c88f3b2f3077fbfb | 0.000 | unknown     | False
 7966 | 5f7760f8c88f3b2f3077fbfc | 0.000 | unknown     | False
 7967 | 5f7760f8c88f3b2f3077fbfe | 0.000 | unknown     | False
 7968 | 5f776236c88f3b2f3077fc02 | 0.000 | chemistry   | False
 7969 | 5f7764b7c88f3b2f3077fc09 | 0.000 | unknown     | False
 7970 | 5f7764b7c88f3b2f3077fc0a | 0.000 | unknown     | False
 7971 | 5f7766c5c88f3b2f3077fc11 | 0.000 | unknown     | False
 7972 | 5f776f48469a35351409a41d | 0.000 | unknown     | False
 7973 | 5f777430469a35351409a43b | 0.000 | unknown     | False
 7974 | 622ce5dfb70e4b50e44fe411 | 0.000 | unknown     | False
 7975 | 5f77776a469a35351409a45b | 0.000 | unknown     | False
 7976 | 5f782fba655d0e398f40358c | 0.000 | unknown     | False
 7977 | 5f777df0469a35351409a476 | 0.000 | unknown     | False
 7978 | 5f779d1f469a35351409a4b0 | 0.000 | unknown     | False
 7979 | 5f77b5a3469a35351409a4bf | 0.000 | unknown     | False
 7980 | 640f0524b80044071f4a6004 | 0.000 | unknown     | False
 7981 | 5f77f2d7469a35351409a4cf | 0.000 | unknown     | False
 7982 | 5f77f2d7469a35351409a4d1 | 0.000 | unknown     | False
 7983 | 5f77f9ff469a35351409a4db | 0.000 | unknown     | False
 7984 | 5f77fc01469a35351409a4e0 | 0.000 | chemistry   | False
 7985 | 5f77fc01469a35351409a4e2 | 0.000 | unknown     | False
 7986 | 5f780f26469a35351409a4fb | 0.000 | unknown     | False
 7987 | 5f78172c469a35351409a51b | 0.000 | unknown     | False
 7988 | 5f7826ff655d0e398f40356e | 0.000 | unknown     | False
 7989 | 5f7829ca655d0e398f40357c | 0.000 | unknown     | False
 7990 | 5f7829ca655d0e398f40357e | 0.000 | unknown     | False
 7991 | 5f7829ca655d0e398f40357d | 0.000 | unknown     | False
 7992 | 5f7829c9655d0e398f40357b | 0.000 | unknown     | False
 7993 | 5f782bbb655d0e398f403580 | 0.000 | unknown     | False
 7994 | 5f782bbb655d0e398f403581 | 0.000 | unknown     | False
 7995 | 5f782bbb655d0e398f403582 | 0.000 | unknown     | False
 7996 | 5f782bbb655d0e398f403584 | 0.000 | unknown     | False
 7997 | 5f782bbb655d0e398f403583 | 0.000 | unknown     | False
 7998 | 5f782da4655d0e398f403589 | 0.000 | unknown     | False
 7999 | 5f7829ca655d0e398f40357f | 0.000 | unknown     | False
 8000 | 5f782fba655d0e398f40358e | 0.000 | unknown     | False
 8001 | 622cecb1b70e4b50e44fe481 | 0.000 | unknown     | False
 8002 | 622dc80f1f1d6050de014417 | 0.000 | mathematics | False
 8003 | 5f7ff75e70ebdd749d247b2a | 0.000 | unknown     | False
 8004 | 5f789194655d0e398f403649 | 0.000 | unknown     | False
 8005 | 5f789194655d0e398f403648 | 0.000 | unknown     | False
 8006 | 622dde83b70e4b50e44ff775 | 0.000 | unknown     | False
 8007 | 5f7899bc655d0e398f403662 | 0.000 | unknown     | False
 8008 | 5f7899bc655d0e398f403665 | 0.000 | unknown     | False
 8009 | 5f78a185655d0e398f403670 | 0.000 | unknown     | False
 8010 | 5f78a185655d0e398f403671 | 0.000 | unknown     | False
 8011 | 5f78a185655d0e398f403673 | 0.000 | unknown     | False
 8012 | 5f78a185655d0e398f403674 | 0.000 | unknown     | False
 8013 | 5f78a185655d0e398f403672 | 0.000 | unknown     | False
 8014 | 5f7899bc655d0e398f403664 | 0.000 | unknown     | False
 8015 | 5f78b238655d0e398f403690 | 0.000 | unknown     | False
 8016 | 5f78b238655d0e398f40368f | 0.000 | unknown     | False
 8017 | 5f78b238655d0e398f40368e | 0.000 | unknown     | False
 8018 | 5f78b727655d0e398f40369c | 0.000 | unknown     | False
 8019 | 622de27ab70e4b50e44ff7b0 | 0.000 | unknown     | False
 8020 | 622de918b70e4b50e44ff7b8 | 0.000 | unknown     | False
 8021 | 622de993b70e4b50e44ff7c2 | 0.000 | mathematics | False
 8022 | 5f79342f655d0e398f4036ff | 0.000 | chemistry   | False
 8023 | 5f8006c370ebdd749d247b80 | 0.000 | unknown     | False
 8024 | 5f795279655d0e398f40371d | 0.000 | unknown     | False
 8025 | 622dee44b70e4b50e44ff7fe | 0.000 | unknown     | False
 8026 | 622deeb01f1d6050de0147a4 | 0.000 | physics     | False
 8027 | 622deeb0b70e4b50e44ff804 | 0.000 | chemistry   | False
 8028 | 5f7afb4a06b161529493c784 | 0.000 | unknown     | False
 8029 | 5f7cc7042e90bb5dd18aef2a | 0.000 | unknown     | False
 8030 | 622df5cab70e4b50e44ff893 | 0.000 | unknown     | False
 8031 | 5f7f13c470ebdd749d247a15 | 0.000 | unknown     | False
 8032 | 5f7f263570ebdd749d247a2e | 0.000 | unknown     | False
 8033 | 641e97e502190724fad7c2b9 | 0.000 | unknown     | False
 8034 | 641e97e5659bf924f8e70827 | 0.000 | unknown     | False
 8035 | 5f7f51a270ebdd749d247a5f | 0.000 | unknown     | False
 8036 | 5f7f5f4e70ebdd749d247a78 | 0.000 | unknown     | False
 8037 | 5f7f60f470ebdd749d247a7b | 0.000 | unknown     | False
 8038 | 5f7fcb7e70ebdd749d247ab2 | 0.000 | unknown     | False
 8039 | 5f7fe06f70ebdd749d247ada | 0.000 | unknown     | False
 8040 | 5f7fe13570ebdd749d247ade | 0.000 | chemistry   | False
 8041 | 5f7fcf7c70ebdd749d247ab3 | 0.000 | unknown     | False
 8042 | 5f7fd64170ebdd749d247abe | 0.000 | unknown     | False
 8043 | 5f7fdadc70ebdd749d247ac9 | 0.000 | unknown     | False
 8044 | 5f7fe56370ebdd749d247aee | 0.000 | unknown     | False
 8045 | 5f7fe06e70ebdd749d247ad6 | 0.000 | unknown     | False
 8046 | 5f7fe56370ebdd749d247aef | 0.000 | unknown     | False
 8047 | 5f7fee2b70ebdd749d247b00 | 0.000 | unknown     | False
 8048 | 622e05bc1f1d6050de014a5c | 0.000 | unknown     | False
 8049 | 5f7ff58470ebdd749d247b1c | 0.000 | unknown     | False
 8050 | 5f7ff5bb70ebdd749d247b1f | 0.000 | unknown     | False
 8051 | 5f7ff75e70ebdd749d247b28 | 0.000 | unknown     | False
 8052 | 5f7ffbca70ebdd749d247b50 | 0.000 | unknown     | False
 8053 | 5f80003370ebdd749d247b56 | 0.000 | unknown     | False
 8054 | 64159d17a70a020725b13991 | 0.000 | mathematics | False
 8055 | 64159d17a70a020725b13993 | 0.000 | unknown     | False
 8056 | 5f8059b870ebdd749d247bbd | 0.000 | unknown     | False
 8057 | 5f805c1a70ebdd749d247bbf | 0.000 | unknown     | False
 8058 | 5f805c1b70ebdd749d247bc2 | 0.000 | chemistry   | False
 8059 | 5f806ca070ebdd749d247bd9 | 0.000 | chemistry   | False
 8060 | 5f8063f770ebdd749d247bd0 | 0.000 | unknown     | False
 8061 | 5f806ca070ebdd749d247bd7 | 0.000 | unknown     | False
 8062 | 6229a99eb70e4b50e44f9e29 | 0.000 | physics     | False
 8063 | 5f8127972111197fc0383aa4 | 0.000 | unknown     | False
 8064 | 5f8136742111197fc0383ab2 | 0.000 | unknown     | False
 8065 | 5f8134372111197fc0383aae | 0.000 | unknown     | False
 8066 | 5f813e242111197fc0383ac1 | 0.000 | physics     | False
 8067 | 622e0bd81f1d6050de014b98 | 0.000 | unknown     | False
 8068 | 5f818427580c660a7d49566d | 0.000 | chemistry   | False
 8069 | 5f817e20580c660a7d495661 | 0.000 | unknown     | False
 8070 | 5f818909580c660a7d49567b | 0.000 | unknown     | False
 8071 | 641eabaa64d98f2602e05b6f | 0.000 | unknown     | False
 8072 | 5f81cb30a525f40c8e814ff6 | 0.000 | unknown     | False
 8073 | 5f81ebc3a525f40c8e815007 | 0.000 | unknown     | False
 8074 | 5f8286cda525f40c8e81501e | 0.000 | unknown     | False
 8075 | 5f82842da525f40c8e81501a | 0.000 | unknown     | False
 8076 | 5f828dc3a525f40c8e815023 | 0.000 | chemistry   | False
 8077 | 5f828e33a525f40c8e815029 | 0.000 | unknown     | False
 8078 | 5f828e33a525f40c8e81502b | 0.000 | unknown     | False
 8079 | 5f828e33a525f40c8e81502c | 0.000 | unknown     | False
 8080 | 5f8294c4a525f40c8e815030 | 0.000 | unknown     | False
 8081 | 5f829aefa525f40c8e815033 | 0.000 | unknown     | False
 8082 | 5f82baeda525f40c8e815069 | 0.000 | unknown     | False
 8083 | 5f82a792a525f40c8e81503f | 0.000 | chemistry   | False
 8084 | 5f82ac9ba525f40c8e815045 | 0.000 | unknown     | False
 8085 | 5f82ac9ca525f40c8e815046 | 0.000 | chemistry   | False
 8086 | 5f82b5ada525f40c8e815052 | 0.000 | unknown     | False
 8087 | 5f82b5dda525f40c8e815054 | 0.000 | unknown     | False
 8088 | 5f82b5ada525f40c8e815053 | 0.000 | unknown     | False
 8089 | 5f82b5dda525f40c8e815055 | 0.000 | unknown     | False
 8090 | 622869771f1d6050de00a58f | 0.000 | physics     | False
 8091 | 5f82b5dda525f40c8e815057 | 0.000 | unknown     | False
 8092 | 5f82b5dda525f40c8e815058 | 0.000 | unknown     | False
 8093 | 5f82c58da525f40c8e815081 | 0.000 | unknown     | False
 8094 | 5f82b9b8a525f40c8e815061 | 0.000 | unknown     | False
 8095 | 5f82b9d4a525f40c8e815066 | 0.000 | unknown     | False
 8096 | 5f830a308233ef18f3fdd30d | 0.000 | unknown     | False
 8097 | 5f830ded8233ef18f3fdd314 | 0.000 | unknown     | False
 8098 | 5f82c0d6a525f40c8e815075 | 0.000 | unknown     | False
 8099 | 5f82c2a0a525f40c8e815079 | 0.000 | unknown     | False
 8100 | 5f82c45ea525f40c8e81507c | 0.000 | unknown     | False
 8101 | 5f82ec5ba525f40c8e8150b5 | 0.000 | unknown     | False
 8102 | 5f82f135a525f40c8e8150c1 | 0.000 | unknown     | False
 8103 | 5f82f135a525f40c8e8150c2 | 0.000 | unknown     | False
 8104 | 5f82f330a525f40c8e8150c9 | 0.000 | unknown     | False
 8105 | 5f82f49ea525f40c8e8150d0 | 0.000 | unknown     | False
 8106 | 5f82f49ea525f40c8e8150d2 | 0.000 | unknown     | False
 8107 | 5f82f9618233ef18f3fdd2ed | 0.000 | unknown     | False
 8108 | 5f82f9618233ef18f3fdd2ec | 0.000 | unknown     | False
 8109 | 5f8302278233ef18f3fdd2f7 | 0.000 | physics     | False
 8110 | 5f8306ab8233ef18f3fdd305 | 0.000 | unknown     | False
 8111 | 5f830a308233ef18f3fdd30b | 0.000 | unknown     | False
 8112 | 6415d2dfa70a020725b14c8b | 0.000 | unknown     | False
 8113 | 5f830dec8233ef18f3fdd313 | 0.000 | unknown     | False
 8114 | 5f830f7b8233ef18f3fdd316 | 0.000 | unknown     | False
 8115 | 5f830f7b8233ef18f3fdd317 | 0.000 | unknown     | False
 8116 | 5f8314888233ef18f3fdd31b | 0.000 | unknown     | False
 8117 | 5f8314888233ef18f3fdd31d | 0.000 | unknown     | False
 8118 | 622e0c2ab70e4b50e44ffb66 | 0.000 | unknown     | False
 8119 | 5f8317818233ef18f3fdd324 | 0.000 | unknown     | False
 8120 | 5f831a2e8233ef18f3fdd32a | 0.000 | unknown     | False
 8121 | 5f831a2e8233ef18f3fdd329 | 0.000 | unknown     | False
 8122 | 5f831e4e8233ef18f3fdd337 | 0.000 | unknown     | False
 8123 | 5f8321608233ef18f3fdd339 | 0.000 | unknown     | False
